date,open,high,low,close,volume
2026-02-03 06:30:00+00:00,4892.5,4916.0,4890.0,4913.7001953125,2882
2026-02-03 06:45:00+00:00,4913.7998046875,4916.0,4885.7998046875,4903.0,2176
2026-02-03 07:00:00+00:00,4901.2001953125,4916.0,4893.0,4916.0,1722
2026-02-03 07:15:00+00:00,4915.89990234375,4924.0,4901.7001953125,4922.5,2412
2026-02-03 07:30:00+00:00,4922.39990234375,4956.0,4920.60009765625,4943.2998046875,4347
2026-02-03 07:45:00+00:00,4943.10009765625,4949.89990234375,4935.0,4940.0,2369
2026-02-03 08:00:00+00:00,4940.2001953125,4955.7998046875,4921.0,4951.5,3747
2026-02-03 08:15:00+00:00,4951.60009765625,4965.39990234375,4950.2001953125,4959.39990234375,3205
2026-02-03 08:30:00+00:00,4959.2998046875,4975.5,4953.10009765625,4959.2998046875,2980
2026-02-03 08:45:00+00:00,4959.0,4962.2998046875,4934.7001953125,4935.7998046875,2677
2026-02-03 09:00:00+00:00,4935.7998046875,4947.2998046875,4931.2001953125,4939.89990234375,2482
2026-02-03 09:15:00+00:00,4939.5,4939.5,4914.2001953125,4915.2001953125,3546
2026-02-03 09:30:00+00:00,4915.2001953125,4946.60009765625,4908.7001953125,4945.5,2485
2026-02-03 09:45:00+00:00,4945.10009765625,4950.0,4937.2998046875,4939.7998046875,1776
2026-02-03 10:00:00+00:00,4939.60009765625,4953.0,4935.0,4945.7001953125,1948
2026-02-03 10:15:00+00:00,4946.2998046875,4946.2998046875,4935.7998046875,4936.89990234375,1344
2026-02-03 10:30:00+00:00,4936.39990234375,4946.5,4935.2001953125,4941.7001953125,2359
2026-02-03 10:45:00+00:00,4941.7001953125,4946.39990234375,4922.39990234375,4924.7998046875,1761
2026-02-03 11:00:00+00:00,4925.2001953125,4935.2001953125,4911.60009765625,4929.39990234375,1769
2026-02-03 11:15:00+00:00,4928.39990234375,4931.7998046875,4905.2001953125,4923.0,1823
2026-02-03 11:30:00+00:00,4923.10009765625,4941.89990234375,4920.0,4931.7001953125,988
2026-02-03 11:45:00+00:00,4931.7998046875,4939.0,4920.39990234375,4938.89990234375,1329
2026-02-03 12:00:00+00:00,4939.60009765625,4959.5,4932.10009765625,4947.2001953125,2245
2026-02-03 12:15:00+00:00,4947.89990234375,4948.60009765625,4915.0,4926.7001953125,2885
2026-02-03 12:30:00+00:00,4926.39990234375,4942.89990234375,4923.10009765625,4935.2001953125,1880
2026-02-03 12:45:00+00:00,4935.39990234375,4942.39990234375,4930.0,4938.2001953125,1321
2026-02-03 13:00:00+00:00,4938.39990234375,4955.5,4926.7001953125,4954.60009765625,3554
2026-02-03 13:15:00+00:00,4954.10009765625,4965.39990234375,4942.0,4960.7998046875,5039
2026-02-03 13:30:00+00:00,4961.2998046875,4968.5,4955.10009765625,4968.2001953125,5222
2026-02-03 13:45:00+00:00,4968.2001953125,4977.7001953125,4946.60009765625,4958.0,6598
2026-02-03 14:00:00+00:00,4958.7001953125,4963.10009765625,4942.7998046875,4948.60009765625,4496
2026-02-03 14:15:00+00:00,4948.60009765625,4949.0,4920.0,4948.2001953125,5544
2026-02-03 14:30:00+00:00,4948.60009765625,4952.60009765625,4917.60009765625,4942.60009765625,6699
2026-02-03 14:45:00+00:00,4942.10009765625,4954.10009765625,4933.7998046875,4939.2001953125,4927
2026-02-03 15:00:00+00:00,4939.10009765625,4971.2001953125,4926.89990234375,4959.2001953125,7163
2026-02-03 15:15:00+00:00,4959.7998046875,4966.39990234375,4930.39990234375,4947.60009765625,4126
2026-02-03 15:30:00+00:00,4947.7001953125,4951.2998046875,4929.0,4946.39990234375,2576
2026-02-03 15:45:00+00:00,4945.7001953125,4958.39990234375,4940.89990234375,4957.7001953125,3016
2026-02-03 16:00:00+00:00,4957.2001953125,4969.10009765625,4952.10009765625,4966.89990234375,2867
2026-02-03 16:15:00+00:00,4966.89990234375,5004.7001953125,4963.10009765625,4995.89990234375,7209
2026-02-03 16:30:00+00:00,4995.7998046875,5018.10009765625,4987.0,5004.39990234375,5137
2026-02-03 16:45:00+00:00,5004.7998046875,5006.89990234375,4974.60009765625,4978.2001953125,5347
2026-02-03 17:00:00+00:00,4978.2998046875,4985.5,4945.2001953125,4966.39990234375,6841
2026-02-03 17:15:00+00:00,4966.10009765625,4992.7001953125,4959.39990234375,4971.60009765625,4283
2026-02-03 17:30:00+00:00,4971.10009765625,4987.7998046875,4935.0,4944.7001953125,4755
2026-02-03 17:45:00+00:00,4944.39990234375,4971.0,4929.7001953125,4951.5,3988
2026-02-03 18:00:00+00:00,4951.10009765625,4977.2998046875,4948.7998046875,4966.10009765625,3636
2026-02-03 18:15:00+00:00,4967.10009765625,4971.2998046875,4926.7998046875,4931.39990234375,6524
2026-02-03 18:30:00+00:00,4931.0,4940.7998046875,4900.5,4929.2001953125,5881
2026-02-03 18:45:00+00:00,4928.2998046875,4937.7998046875,4913.10009765625,4930.5,2910
2026-02-03 19:00:00+00:00,4930.2001953125,4940.7998046875,4902.0,4939.0,3588
2026-02-03 19:15:00+00:00,4938.7001953125,4956.39990234375,4937.10009765625,4953.2001953125,3269
2026-02-03 19:30:00+00:00,4952.5,4971.89990234375,4944.5,4962.89990234375,2181
2026-02-03 19:45:00+00:00,4963.5,4964.7001953125,4938.89990234375,4949.2998046875,2008
2026-02-03 20:00:00+00:00,4949.89990234375,4949.89990234375,4924.5,4943.2001953125,2189
2026-02-03 20:15:00+00:00,4943.2001953125,4965.0,4934.60009765625,4961.7001953125,1652
2026-02-03 20:30:00+00:00,4962.2998046875,4980.0,4960.7001953125,4974.2001953125,2204
2026-02-03 20:45:00+00:00,4974.0,4979.7998046875,4955.2001953125,4967.5,1875
2026-02-03 21:00:00+00:00,4967.10009765625,4987.5,4961.2998046875,4981.39990234375,1146
2026-02-03 21:15:00+00:00,4980.60009765625,4982.0,4966.2001953125,4974.2001953125,485
2026-02-03 21:30:00+00:00,4974.10009765625,4981.89990234375,4958.2998046875,4963.2998046875,608
2026-02-03 21:45:00+00:00,4962.5,4971.5,4957.2998046875,4970.5,374
2026-02-03 23:00:00+00:00,4966.10009765625,4997.7998046875,4930.39990234375,4955.2001953125,1184
2026-02-03 23:15:00+00:00,4955.2001953125,4967.10009765625,4942.7001953125,4946.10009765625,903
2026-02-03 23:30:00+00:00,4945.0,4972.5,4942.7001953125,4970.39990234375,623
2026-02-03 23:45:00+00:00,4970.89990234375,4977.10009765625,4962.5,4968.7001953125,637
2026-02-04 00:00:00+00:00,4969.89990234375,5009.7998046875,4966.89990234375,5008.2998046875,1402
2026-02-04 00:15:00+00:00,5008.10009765625,5023.2001953125,5000.0,5002.2001953125,2246
2026-02-04 00:30:00+00:00,5002.89990234375,5016.7998046875,4990.5,5009.2001953125,1331
2026-02-04 00:45:00+00:00,5009.39990234375,5039.7001953125,5008.60009765625,5038.10009765625,2623
2026-02-04 01:00:00+00:00,5038.60009765625,5075.2001953125,5006.39990234375,5072.2998046875,5443
2026-02-04 01:15:00+00:00,5073.7998046875,5075.5,5053.2001953125,5058.7998046875,2488
2026-02-04 01:30:00+00:00,5058.60009765625,5061.10009765625,5030.7998046875,5053.89990234375,2943
2026-02-04 01:45:00+00:00,5054.10009765625,5071.60009765625,5049.10009765625,5067.2001953125,1628
2026-02-04 02:00:00+00:00,5067.89990234375,5086.7998046875,5067.7998046875,5080.10009765625,2134
2026-02-04 02:15:00+00:00,5080.89990234375,5085.89990234375,5073.60009765625,5078.5,1523
2026-02-04 02:30:00+00:00,5078.2998046875,5082.89990234375,5059.5,5079.89990234375,1750
2026-02-04 02:45:00+00:00,5081.5,5081.89990234375,5055.10009765625,5061.60009765625,1387
2026-02-04 03:00:00+00:00,5060.89990234375,5077.10009765625,5056.2001953125,5069.2001953125,1238
2026-02-04 03:15:00+00:00,5069.60009765625,5075.0,5059.0,5072.0,983
2026-02-04 03:30:00+00:00,5071.89990234375,5093.0,5071.89990234375,5083.2998046875,1901
2026-02-04 03:45:00+00:00,5083.0,5094.0,5081.60009765625,5090.2998046875,746
2026-02-04 04:00:00+00:00,5090.7001953125,5094.60009765625,5082.7001953125,5092.60009765625,820
2026-02-04 04:15:00+00:00,5093.2998046875,5094.0,5076.2998046875,5082.2001953125,727
2026-02-04 04:30:00+00:00,5082.0,5093.39990234375,5080.5,5092.0,528
2026-02-04 04:45:00+00:00,5091.60009765625,5101.0,5091.0,5100.2001953125,1189
2026-02-04 05:00:00+00:00,5100.10009765625,5103.89990234375,5096.39990234375,5102.7998046875,915
2026-02-04 05:15:00+00:00,5102.89990234375,5105.0,5097.39990234375,5099.2001953125,955
2026-02-04 05:30:00+00:00,5099.2998046875,5105.7998046875,5088.5,5100.60009765625,1979
2026-02-04 05:45:00+00:00,5100.7001953125,5109.2998046875,5096.39990234375,5098.2998046875,1711
2026-02-04 06:00:00+00:00,5099.39990234375,5102.5,5075.0,5080.2998046875,2111
2026-02-04 06:15:00+00:00,5079.0,5088.0,5071.0,5075.2998046875,1992
2026-02-04 06:30:00+00:00,5075.5,5092.0,5073.7001953125,5090.89990234375,1742
2026-02-04 06:45:00+00:00,5090.89990234375,5100.39990234375,5088.0,5096.60009765625,1510
2026-02-04 07:00:00+00:00,5098.0,5103.7001953125,5083.2001953125,5083.5,1536
2026-02-04 07:15:00+00:00,5084.10009765625,5110.0,5082.5,5109.89990234375,1884
2026-02-04 07:30:00+00:00,5110.0,5111.0,5086.60009765625,5101.89990234375,2074
2026-02-04 07:45:00+00:00,5101.7998046875,5113.5,5101.7998046875,5106.7998046875,1938
2026-02-04 08:00:00+00:00,5106.2998046875,5113.89990234375,5096.7001953125,5099.5,2192
2026-02-04 08:15:00+00:00,5098.89990234375,5109.5,5098.39990234375,5106.5,1142
2026-02-04 08:30:00+00:00,5106.60009765625,5107.2001953125,5091.10009765625,5102.39990234375,1753
2026-02-04 08:45:00+00:00,5101.7001953125,5108.39990234375,5093.89990234375,5106.5,1349
2026-02-04 09:00:00+00:00,5105.89990234375,5109.7001953125,5091.39990234375,5092.2001953125,1922
2026-02-04 09:15:00+00:00,5092.39990234375,5092.60009765625,5076.0,5080.0,2766
2026-02-04 09:30:00+00:00,5079.5,5089.89990234375,5065.0,5080.7001953125,2067
2026-02-04 09:45:00+00:00,5080.39990234375,5087.2998046875,5070.10009765625,5082.2998046875,1274
2026-02-04 10:00:00+00:00,5083.10009765625,5086.89990234375,5071.2998046875,5076.89990234375,1209
2026-02-04 10:15:00+00:00,5076.60009765625,5079.89990234375,5064.7001953125,5067.10009765625,1610
2026-02-04 10:30:00+00:00,5066.7998046875,5084.60009765625,5066.7998046875,5082.7998046875,2307
2026-02-04 10:45:00+00:00,5082.7998046875,5084.7998046875,5068.2998046875,5072.2001953125,1245
2026-02-04 11:00:00+00:00,5070.7001953125,5076.89990234375,5064.7998046875,5065.60009765625,783
2026-02-04 11:15:00+00:00,5064.89990234375,5066.89990234375,5036.0,5047.60009765625,3634
2026-02-04 11:30:00+00:00,5047.89990234375,5063.7998046875,5045.2001953125,5055.2998046875,1409
2026-02-04 11:45:00+00:00,5055.2998046875,5074.2998046875,5053.7001953125,5071.2998046875,821
2026-02-04 12:00:00+00:00,5070.60009765625,5078.7998046875,5060.60009765625,5069.0,1413
2026-02-04 12:15:00+00:00,5068.7998046875,5073.60009765625,5062.7998046875,5070.7001953125,997
2026-02-04 12:30:00+00:00,5070.7998046875,5088.10009765625,5070.7998046875,5078.5,1491
2026-02-04 12:45:00+00:00,5079.2001953125,5080.7998046875,5058.60009765625,5064.60009765625,1270
2026-02-04 13:00:00+00:00,5064.2998046875,5069.5,5045.0,5052.2001953125,2763
2026-02-04 13:15:00+00:00,5053.60009765625,5076.89990234375,5052.10009765625,5072.0,2720
2026-02-04 13:30:00+00:00,5072.5,5082.0,5056.0,5060.0,1956
2026-02-04 13:45:00+00:00,5059.5,5087.0,5058.0,5077.0,2804
2026-02-04 14:00:00+00:00,5077.7998046875,5082.5,5057.5,5071.10009765625,2750
2026-02-04 14:15:00+00:00,5071.5,5074.7998046875,5051.2001953125,5054.2001953125,3710
2026-02-04 14:30:00+00:00,5054.2998046875,5061.10009765625,4988.39990234375,5018.60009765625,13480
2026-02-04 14:45:00+00:00,5017.2001953125,5041.7001953125,4993.0,5008.39990234375,7859
2026-02-04 15:00:00+00:00,5007.2998046875,5030.7001953125,4994.5,5013.2998046875,6233
2026-02-04 15:15:00+00:00,5012.89990234375,5016.7998046875,4970.2001953125,4981.39990234375,7247
2026-02-04 15:30:00+00:00,4981.7998046875,4985.89990234375,4909.0,4967.60009765625,14437
2026-02-04 15:45:00+00:00,4967.7001953125,4974.2001953125,4933.0,4943.10009765625,5466
2026-02-04 16:00:00+00:00,4943.10009765625,4964.10009765625,4917.5,4956.2998046875,6648
2026-02-04 16:15:00+00:00,4956.89990234375,4960.7998046875,4913.0,4947.2998046875,5561
2026-02-04 16:30:00+00:00,4948.0,4958.0,4917.10009765625,4919.0,4198
2026-02-04 16:45:00+00:00,4918.39990234375,4933.5,4867.7001953125,4926.89990234375,9431
2026-02-04 17:00:00+00:00,4926.5,4945.60009765625,4914.0,4943.39990234375,3762
2026-02-04 17:15:00+00:00,4943.7998046875,4948.0,4909.60009765625,4939.5,5057
2026-02-04 17:30:00+00:00,4938.60009765625,4953.0,4922.39990234375,4929.7998046875,4810
2026-02-04 17:45:00+00:00,4929.2998046875,4932.0,4916.7001953125,4921.2998046875,3861
2026-02-04 18:00:00+00:00,4919.60009765625,4944.0,4893.89990234375,4931.7998046875,4281
2026-02-04 18:15:00+00:00,4933.2998046875,4956.89990234375,4916.89990234375,4948.2001953125,6555
2026-02-04 18:30:00+00:00,4948.2001953125,4951.0,4926.0,4942.60009765625,2427
2026-02-04 18:45:00+00:00,4941.7001953125,4954.0,4932.39990234375,4949.7001953125,2206
2026-02-04 19:00:00+00:00,4949.7998046875,4969.2001953125,4936.7001953125,4968.39990234375,3171
2026-02-04 19:15:00+00:00,4968.2998046875,4972.2998046875,4941.0,4955.0,2347
2026-02-04 19:30:00+00:00,4955.0,4966.5,4950.0,4963.7998046875,947
2026-02-04 19:45:00+00:00,4963.5,4979.39990234375,4952.7001953125,4963.5,2837
2026-02-04 20:00:00+00:00,4963.60009765625,4968.5,4943.0,4955.60009765625,1442
2026-02-04 20:15:00+00:00,4955.7998046875,4958.5,4941.10009765625,4944.39990234375,1187
2026-02-04 20:30:00+00:00,4945.10009765625,4973.39990234375,4936.0,4963.89990234375,1643
2026-02-04 20:45:00+00:00,4965.0,4975.60009765625,4957.0,4961.60009765625,1795
2026-02-04 21:00:00+00:00,4960.89990234375,4977.39990234375,4960.0,4977.10009765625,428
2026-02-04 21:15:00+00:00,4977.0,4982.7001953125,4972.0,4981.7001953125,416
2026-02-04 21:30:00+00:00,4981.60009765625,4994.0,4975.89990234375,4984.7001953125,571
2026-02-04 21:45:00+00:00,4985.89990234375,4994.10009765625,4982.39990234375,4986.39990234375,421
2026-02-04 23:00:00+00:00,4986.60009765625,5032.0,4986.60009765625,5031.39990234375,780
2026-02-04 23:15:00+00:00,5031.2998046875,5043.2001953125,5021.0,5040.89990234375,1443
2026-02-04 23:30:00+00:00,5039.7001953125,5044.7998046875,5030.7998046875,5043.0,1127
2026-02-04 23:45:00+00:00,5042.89990234375,5045.0,5028.60009765625,5033.39990234375,891
2026-02-05 00:00:00+00:00,5033.2001953125,5039.10009765625,5017.60009765625,5019.2001953125,1061
2026-02-05 00:15:00+00:00,5018.7001953125,5040.7001953125,5018.0,5037.39990234375,1219
2026-02-05 00:30:00+00:00,5037.5,5039.89990234375,5030.7998046875,5039.89990234375,883
2026-02-05 00:45:00+00:00,5040.0,5041.89990234375,5025.10009765625,5028.10009765625,1125
2026-02-05 01:00:00+00:00,5028.7001953125,5033.7001953125,4988.0,4989.10009765625,3359
2026-02-05 01:15:00+00:00,4990.2001953125,4994.7001953125,4957.0,4973.2001953125,4866
2026-02-05 01:30:00+00:00,4974.2001953125,5006.0,4974.2001953125,5000.89990234375,1850
2026-02-05 01:45:00+00:00,5000.5,5007.89990234375,4978.2998046875,4978.2998046875,1791
2026-02-05 02:00:00+00:00,4979.2001953125,4982.10009765625,4918.7998046875,4935.2998046875,5141
2026-02-05 02:15:00+00:00,4935.2001953125,4962.7998046875,4911.0,4956.0,4378
2026-02-05 02:30:00+00:00,4956.10009765625,4960.7998046875,4914.0,4915.10009765625,3039
2026-02-05 02:45:00+00:00,4915.2001953125,4918.7001953125,4822.60009765625,4831.0,10354
2026-02-05 03:00:00+00:00,4830.39990234375,4878.2998046875,4805.0,4866.7998046875,5012
2026-02-05 03:15:00+00:00,4866.7998046875,4907.10009765625,4852.2998046875,4876.7998046875,3718
2026-02-05 03:30:00+00:00,4878.7001953125,4899.0,4856.2001953125,4886.2998046875,2181
2026-02-05 03:45:00+00:00,4885.60009765625,4904.7998046875,4869.7998046875,4898.5,1580
2026-02-05 04:00:00+00:00,4898.39990234375,4903.0,4880.7998046875,4892.7001953125,1050
2026-02-05 04:15:00+00:00,4891.5,4910.7998046875,4888.89990234375,4905.39990234375,1366
2026-02-05 04:30:00+00:00,4905.39990234375,4908.0,4888.39990234375,4904.2001953125,718
2026-02-05 04:45:00+00:00,4905.0,4906.39990234375,4883.2001953125,4888.5,759
2026-02-05 05:00:00+00:00,4881.7001953125,4894.39990234375,4866.60009765625,4869.7998046875,1366
2026-02-05 05:15:00+00:00,4871.5,4888.39990234375,4858.60009765625,4887.10009765625,1344
2026-02-05 05:30:00+00:00,4887.0,4905.0,4842.0,4903.60009765625,2895
2026-02-05 05:45:00+00:00,4904.5,4923.7001953125,4902.60009765625,4911.7998046875,1803
2026-02-05 06:00:00+00:00,4914.10009765625,4937.5,4893.0,4927.10009765625,1563
2026-02-05 06:15:00+00:00,4926.39990234375,4947.39990234375,4917.2998046875,4947.0,1494
2026-02-05 06:30:00+00:00,4947.0,4948.2001953125,4926.2001953125,4947.0,1179
2026-02-05 06:45:00+00:00,4947.0,4951.89990234375,4915.0,4938.7998046875,1653
2026-02-05 07:00:00+00:00,4937.2001953125,4950.7998046875,4933.2001953125,4940.5,1241
2026-02-05 07:15:00+00:00,4940.2001953125,4960.2001953125,4929.2001953125,4950.7998046875,2441
2026-02-05 07:30:00+00:00,4951.2998046875,4953.10009765625,4914.7001953125,4929.7998046875,1896
2026-02-05 07:45:00+00:00,4929.10009765625,4939.0,4925.60009765625,4934.2998046875,929
2026-02-05 08:00:00+00:00,4934.10009765625,4961.2001953125,4932.0,4959.2001953125,1373
2026-02-05 08:15:00+00:00,4959.89990234375,4962.0,4939.2001953125,4940.60009765625,1458
2026-02-05 08:30:00+00:00,4941.39990234375,4949.89990234375,4936.7998046875,4943.0,1192
2026-02-05 08:45:00+00:00,4943.2998046875,4943.5,4921.39990234375,4934.0,1791
2026-02-05 09:00:00+00:00,4934.39990234375,4937.10009765625,4884.2998046875,4885.2001953125,3552
2026-02-05 09:15:00+00:00,4885.39990234375,4910.39990234375,4876.60009765625,4896.5,2544
2026-02-05 09:30:00+00:00,4896.5,4913.7998046875,4896.2998046875,4911.10009765625,931
2026-02-05 09:45:00+00:00,4911.2001953125,4916.0,4871.10009765625,4876.89990234375,2089
2026-02-05 10:00:00+00:00,4875.89990234375,4896.0,4874.0,4895.39990234375,1462
2026-02-05 10:15:00+00:00,4894.7001953125,4900.0,4868.0,4883.10009765625,1055
2026-02-05 10:30:00+00:00,4883.2998046875,4900.0,4872.7001953125,4896.7001953125,1542
2026-02-05 10:45:00+00:00,4897.2998046875,4907.60009765625,4888.2001953125,4897.89990234375,854
2026-02-05 11:00:00+00:00,4896.7998046875,4909.5,4896.60009765625,4908.10009765625,954
2026-02-05 11:15:00+00:00,4908.2998046875,4915.5,4899.89990234375,4911.7001953125,950
2026-02-05 11:30:00+00:00,4912.60009765625,4913.2998046875,4890.0,4891.89990234375,793
2026-02-05 11:45:00+00:00,4891.39990234375,4906.5,4885.60009765625,4889.10009765625,1443
2026-02-05 12:00:00+00:00,4889.2998046875,4899.89990234375,4854.7001953125,4861.7998046875,2727
2026-02-05 12:15:00+00:00,4860.7998046875,4870.2001953125,4831.0,4869.10009765625,3999
2026-02-05 12:30:00+00:00,4868.7998046875,4893.89990234375,4862.10009765625,4868.7001953125,3635
2026-02-05 12:45:00+00:00,4869.39990234375,4891.5,4857.89990234375,4876.2001953125,2555
2026-02-05 13:00:00+00:00,4876.10009765625,4876.2998046875,4822.0,4845.7998046875,5421
2026-02-05 13:15:00+00:00,4845.89990234375,4888.39990234375,4845.89990234375,4873.60009765625,3636
2026-02-05 13:30:00+00:00,4876.0,4893.10009765625,4845.2001953125,4847.39990234375,3547
2026-02-05 13:45:00+00:00,4846.39990234375,4870.0,4842.60009765625,4858.2001953125,2314
2026-02-05 14:00:00+00:00,4858.0,4872.0,4833.60009765625,4836.2001953125,3635
2026-02-05 14:15:00+00:00,4836.7998046875,4859.89990234375,4831.2001953125,4857.0,3665
2026-02-05 14:30:00+00:00,4857.10009765625,4887.2001953125,4827.2001953125,4881.60009765625,8232
2026-02-05 14:45:00+00:00,4881.60009765625,4891.10009765625,4859.60009765625,4867.7998046875,5751
2026-02-05 15:00:00+00:00,4866.5,4888.0,4842.60009765625,4849.7998046875,7622
2026-02-05 15:15:00+00:00,4848.89990234375,4867.10009765625,4834.0,4840.89990234375,3793
2026-02-05 15:30:00+00:00,4839.5,4859.2001953125,4830.0,4832.10009765625,4479
2026-02-05 15:45:00+00:00,4831.7998046875,4846.39990234375,4820.7998046875,4838.60009765625,4936
2026-02-05 16:00:00+00:00,4837.7998046875,4862.2998046875,4833.5,4841.5,3525
2026-02-05 16:15:00+00:00,4841.60009765625,4879.7998046875,4839.5,4871.2998046875,3951
2026-02-05 16:30:00+00:00,4872.2001953125,4905.60009765625,4867.0,4901.10009765625,3098
2026-02-05 16:45:00+00:00,4901.7998046875,4930.0,4887.0,4912.0,5609
2026-02-05 17:00:00+00:00,4910.89990234375,4913.2998046875,4888.39990234375,4898.0,2394
2026-02-05 17:15:00+00:00,4898.7998046875,4903.2998046875,4881.5,4889.7998046875,1902
2026-02-05 17:30:00+00:00,4889.60009765625,4901.2001953125,4882.10009765625,4893.10009765625,1606
2026-02-05 17:45:00+00:00,4893.7001953125,4907.5,4886.39990234375,4891.5,1593
2026-02-05 18:00:00+00:00,4891.39990234375,4897.89990234375,4876.7001953125,4882.7001953125,1451
2026-02-05 18:15:00+00:00,4882.7998046875,4898.39990234375,4872.7998046875,4892.10009765625,4545
2026-02-05 18:30:00+00:00,4891.5,4894.7998046875,4876.89990234375,4893.7998046875,1546
2026-02-05 18:45:00+00:00,4893.60009765625,4895.89990234375,4874.10009765625,4880.39990234375,931
2026-02-05 19:00:00+00:00,4881.2001953125,4889.0,4860.10009765625,4874.39990234375,1684
2026-02-05 19:15:00+00:00,4873.7001953125,4883.0,4869.60009765625,4874.39990234375,717
2026-02-05 19:30:00+00:00,4875.2001953125,4878.0,4850.89990234375,4861.10009765625,1960
2026-02-05 19:45:00+00:00,4859.7998046875,4867.2001953125,4847.0,4852.5,1095
2026-02-05 20:00:00+00:00,4853.0,4866.2001953125,4836.0,4856.0,1763
2026-02-05 20:15:00+00:00,4855.2001953125,4858.2998046875,4832.0,4847.2001953125,1369
2026-02-05 20:30:00+00:00,4848.2001953125,4854.39990234375,4828.5,4835.2998046875,1322
2026-02-05 20:45:00+00:00,4833.7001953125,4839.39990234375,4814.60009765625,4833.60009765625,3740
2026-02-05 21:00:00+00:00,4833.2001953125,4848.5,4826.7001953125,4831.7998046875,1085
